train_loss,train_acc,eval_loss,eval_acc
1.2367121016979217,0.7000000000000001,0.5690858911986303,0.7828282828282829
0.5939645129442215,0.79,0.625070646781512,0.8080808080808082
0.6591070306301117,0.76,0.5295335451761881,0.792929292929293
0.5172379636764526,0.78,0.5192080365889,0.8030303030303031
0.5450923258066177,0.79,0.512759949522789,0.8080808080808082
0.5142266809940338,0.79,0.5078479424871579,0.8080808080808082
0.5306342124938965,0.79,0.5047133793734541,0.8080808080808082
0.47018110394477847,0.8,0.5279923036242976,0.8181818181818182
0.47787439048290253,0.8200000000000001,0.511549073638338,0.8080808080808082
0.49114459872245786,0.8200000000000001,0.5227976287856246,0.8131313131313131
0.43463239192962644,0.81,0.529961453543769,0.8030303030303031
0.4179947066307068,0.8,0.51797185160897,0.7676767676767677
0.44239817321300506,0.8,0.5525901173100327,0.8131313131313131
0.44068508625030517,0.81,0.5188846570072752,0.8080808080808082
0.5260363268852234,0.78,0.5108274396019753,0.8080808080808082
0.4336821913719177,0.81,0.5494428406460117,0.8131313131313131
0.4876692545413971,0.8,0.5018920019419506,0.7676767676767677
0.46238648176193237,0.81,0.5105712627521669,0.792929292929293
0.47540673315525056,0.79,0.48929866094781893,0.787878787878788
0.42792738080024717,0.8300000000000001,0.5150867793897186,0.8131313131313131
0.541777400970459,0.81,0.5214840920284541,0.797979797979798
0.4077388775348663,0.78,0.5057578381865916,0.8030303030303031
0.45329808950424194,0.8,0.5377469788296054,0.8080808080808082
0.4328029882907867,0.8,0.5250327978471313,0.797979797979798
0.4497993850708008,0.8200000000000001,0.5540799858293148,0.797979797979798
0.43650781869888305,0.8,0.5103930469715234,0.7777777777777778
0.4733169746398926,0.84,0.5284273847185,0.7828282828282829
0.4284662652015686,0.81,0.5666988410732963,0.7828282828282829
0.38093660354614256,0.81,0.6036819844233869,0.797979797979798
0.40649219036102296,0.81,0.5696160540436254,0.792929292929293
0.48484650135040286,0.79,0.5203318860795763,0.787878787878788
0.3973650860786438,0.86,0.5558332385438861,0.792929292929293
0.4143864524364471,0.8300000000000001,0.5238157823832348,0.792929292929293
0.40917577981948855,0.84,0.5401693230325525,0.792929292929293
0.41543642163276673,0.8,0.5823769647665699,0.792929292929293
0.41803493082523346,0.8300000000000001,0.5489803429203804,0.7727272727272728
0.41345350980758666,0.8300000000000001,0.6688173583360634,0.7828282828282829
0.4330047416687012,0.8,0.6111523071021745,0.787878787878788
0.343912650346756,0.84,0.5775794236346928,0.7777777777777778
0.3946293444186449,0.84,0.587555934082378,0.7828282828282829
0.36509450495243073,0.84,0.590262588828501,0.8030303030303031
0.42127339363098143,0.81,0.5612784660223759,0.792929292929293
0.42419623970985415,0.8200000000000001,0.5174698639999736,0.792929292929293
0.4391776543855667,0.81,0.5750170304919734,0.8080808080808082
0.4265822395682335,0.81,0.5377474258644412,0.7727272727272728
0.45412401676177977,0.8300000000000001,0.5233516590763824,0.7575757575757577
0.3648876267671585,0.86,0.5499130878785644,0.787878787878788
0.43433462977409365,0.8200000000000001,0.5467603405316671,0.7727272727272728
0.4826213383674622,0.77,0.5548822792491528,0.7575757575757577
0.45767558813095094,0.79,0.5833234516057101,0.787878787878788
0.37000572264194487,0.8200000000000001,0.5986721449428134,0.797979797979798
0.36470006823539736,0.81,0.5912693373181603,0.787878787878788
0.422748356461525,0.8300000000000001,0.5968488644469868,0.7727272727272728
0.3867802619934082,0.8300000000000001,0.6279717244283117,0.7727272727272728
0.4112967973947525,0.8200000000000001,0.5820480169671954,0.7777777777777778
0.4355797863006592,0.8200000000000001,0.5548996365431583,0.792929292929293
0.4738676166534424,0.76,0.5090605857396366,0.7777777777777778
0.3908541977405548,0.8200000000000001,0.667051476059538,0.787878787878788
0.3696917998790741,0.8200000000000001,0.5701483828250808,0.787878787878788
0.3826814663410187,0.8300000000000001,0.5861838708321253,0.787878787878788
0.41295765459537503,0.8,0.5859023081232803,0.7828282828282829
0.32532986283302306,0.84,0.6107003609038363,0.797979797979798
0.3538817322254181,0.85,0.5890589987087731,0.7777777777777778
0.37008772253990174,0.8300000000000001,0.5930574762098717,0.7777777777777778
0.40887322068214416,0.8200000000000001,0.9502308535991669,0.8181818181818182
0.5263781154155731,0.8200000000000001,0.5141494042343564,0.787878787878788
0.36698715686798095,0.84,0.6312058065274749,0.8080808080808082
0.36404800236225127,0.84,0.640235100129638,0.787878787878788
0.3842983794212341,0.87,0.5932211540263108,0.792929292929293
0.40429012298583983,0.84,0.6126647415486249,0.797979797979798
0.4057911348342895,0.77,0.60315008852819,0.792929292929293
0.4322609937191009,0.8,0.5582999686400095,0.797979797979798
0.354448207616806,0.85,0.5914121234055721,0.8030303030303031
0.35084925532341005,0.85,0.6183001948426469,0.797979797979798
0.3677893900871277,0.84,0.6305117495734283,0.787878787878788
0.3880975466966629,0.85,0.6160689118233594,0.787878787878788
0.3687842035293579,0.8300000000000001,0.5665500928657223,0.7575757575757577
0.3485829532146454,0.8200000000000001,0.6242555220319768,0.7828282828282829
0.4264353954792023,0.8,0.6153143373402682,0.7525252525252526
0.41577902793884275,0.81,0.6134046620190746,0.7676767676767677
0.3201783227920532,0.85,0.6607007143473385,0.7525252525252526
0.39881084382534027,0.86,0.7040841344631079,0.7474747474747475
0.34880905866622924,0.8300000000000001,0.6421416859434108,0.7525252525252526
0.36460541605949404,0.84,0.6599225829346012,0.7575757575757577
0.37215248942375184,0.85,0.6777714972544198,0.6717171717171718
0.33953171968460083,0.8200000000000001,0.7733826890888841,0.7575757575757577
0.3683956491947174,0.8300000000000001,0.6962531269198716,0.7575757575757577
0.3207261472940445,0.85,0.685936879329007,0.7828282828282829
0.4570868122577667,0.84,0.6326146179979498,0.7222222222222223
0.40804672479629517,0.8200000000000001,0.6563964428925755,0.7676767676767677
0.3227138316631317,0.85,0.6477478310616329,0.7373737373737375
0.3861007931828499,0.85,0.6559929337465402,0.7474747474747475
0.3383810913562775,0.84,0.6273825632201301,0.7424242424242425
0.3557162070274353,0.8300000000000001,0.6418886889110912,0.7474747474747475
0.38980865716934204,0.81,0.6972116441889242,0.7575757575757577
