train_loss,train_acc,eval_loss,eval_acc
0.7003750371932983,0.395,0.6962920011896075,0.4141414141414142
0.6997182059288025,0.41500000000000004,0.6962920011896075,0.4141414141414142
0.6999696350097656,0.4,0.6962920011896075,0.4141414141414142
0.6989116954803467,0.465,0.6962920011896075,0.4141414141414142
0.6993149971961975,0.38,0.6962920011896075,0.4141414141414142
0.7022311568260193,0.39,0.6962920011896075,0.4141414141414142
0.6986511015892028,0.48,0.6962920011896075,0.4141414141414142
0.6994066715240479,0.425,0.6962920011896075,0.4141414141414142
0.7013550877571106,0.41000000000000003,0.6962920011896075,0.4141414141414142
0.6996227502822876,0.42,0.6962920011896075,0.4141414141414142
0.7024522852897644,0.375,0.6962920011896075,0.4141414141414142
0.699629168510437,0.405,0.6962920011896075,0.4141414141414142
0.6971172595024109,0.455,0.6962920011896075,0.4141414141414142
0.7021271824836731,0.35000000000000003,0.6962920011896075,0.4141414141414142
0.7027109789848328,0.395,0.6962920011896075,0.4141414141414142
0.7024985313415527,0.385,0.6962920011896075,0.4141414141414142
0.702417619228363,0.37,0.6962920011896075,0.4141414141414142
0.701081120967865,0.32,0.6962920011896075,0.4141414141414142
0.7008495092391968,0.405,0.6962920011896075,0.4141414141414142
0.6955913162231445,0.47000000000000003,0.6962920011896075,0.4141414141414142
0.7005212640762329,0.37,0.6962920011896075,0.4141414141414142
0.7038231110572815,0.33,0.6962920011896075,0.4141414141414142
0.7047434639930725,0.375,0.6962920011896075,0.4141414141414142
0.7003843307495117,0.395,0.6962920011896075,0.4141414141414142
0.7018373203277588,0.39,0.6962920011896075,0.4141414141414142
0.7023094415664672,0.425,0.6962920011896075,0.4141414141414142
0.7010460329055787,0.45,0.6962920011896075,0.4141414141414142
0.6971712779998779,0.46,0.6962920011896075,0.4141414141414142
0.6990392899513245,0.41500000000000004,0.6962920011896075,0.4141414141414142
0.7020258045196534,0.405,0.6962920011896075,0.4141414141414142
0.7001645684242248,0.39,0.6962920011896075,0.4141414141414142
0.7048086595535278,0.41000000000000003,0.6962920011896075,0.4141414141414142
0.6980018615722656,0.42,0.6962920011896075,0.4141414141414142
0.7034434676170349,0.425,0.6962920011896075,0.4141414141414142
0.7040456175804138,0.385,0.6962920011896075,0.4141414141414142
0.7000890278816223,0.39,0.6962920011896075,0.4141414141414142
0.6989590692520141,0.41000000000000003,0.6962920011896075,0.4141414141414142
0.7009861326217651,0.37,0.6962920011896075,0.4141414141414142
0.7001876616477967,0.38,0.6962920011896075,0.4141414141414142
0.6970557022094727,0.425,0.6962920011896075,0.4141414141414142
0.7028563499450684,0.35000000000000003,0.6962920011896075,0.4141414141414142
0.7028185367584229,0.365,0.6962920011896075,0.4141414141414142
0.7006451106071472,0.425,0.6962920011896075,0.4141414141414142
0.6966575789451599,0.43,0.6962920011896075,0.4141414141414142
0.7008304691314697,0.395,0.6962920011896075,0.4141414141414142
0.701087098121643,0.39,0.6962920011896075,0.4141414141414142
0.7007520723342896,0.42,0.6962920011896075,0.4141414141414142
0.7001008176803589,0.445,0.6962920011896075,0.4141414141414142
0.7007612991333008,0.435,0.6962920011896075,0.4141414141414142
0.7002927303314209,0.39,0.6962920011896075,0.4141414141414142
0.6993987655639649,0.45,0.6962920011896075,0.4141414141414142
0.7021166515350342,0.4,0.6962920011896075,0.4141414141414142
0.7022745180130004,0.365,0.6962920011896075,0.4141414141414142
0.6997249197959899,0.455,0.6962920011896075,0.4141414141414142
0.700679919719696,0.38,0.6962920011896075,0.4141414141414142
0.7005834317207337,0.4,0.6962920011896075,0.4141414141414142
0.6992860794067383,0.445,0.6962920011896075,0.4141414141414142
0.7035630416870117,0.4,0.6962920011896075,0.4141414141414142
0.7026601600646972,0.375,0.6962920011896075,0.4141414141414142
0.6993477869033814,0.375,0.6962920011896075,0.4141414141414142
0.7010035800933838,0.375,0.6962920011896075,0.4141414141414142
0.6994579124450684,0.4,0.6962920011896075,0.4141414141414142
0.7061383771896362,0.34500000000000003,0.6962920011896075,0.4141414141414142
0.7015632319450379,0.365,0.6962920011896075,0.4141414141414142
0.7009260511398315,0.395,0.6962920011896075,0.4141414141414142
0.6985438799858094,0.41500000000000004,0.6962920011896075,0.4141414141414142
0.6981899476051331,0.425,0.6962920011896075,0.4141414141414142
0.6976433658599853,0.395,0.6962920011896075,0.4141414141414142
0.6965259623527527,0.455,0.6962920011896075,0.4141414141414142
0.7019440221786499,0.41500000000000004,0.6962920011896075,0.4141414141414142
0.6986982226371765,0.41000000000000003,0.6962920011896075,0.4141414141414142
0.7011515307426452,0.41000000000000003,0.6962920011896075,0.4141414141414142
0.7041966915130615,0.37,0.6962920011896075,0.4141414141414142
0.6989978051185608,0.44,0.6962920011896075,0.4141414141414142
0.7008507061004638,0.37,0.6962920011896075,0.4141414141414142
0.7029581689834594,0.395,0.6962920011896075,0.4141414141414142
0.69652747631073,0.435,0.6962920011896075,0.4141414141414142
0.6969915986061096,0.425,0.6962920011896075,0.4141414141414142
0.7025144934654236,0.4,0.6962920011896075,0.4141414141414142
0.6994705295562744,0.41000000000000003,0.6962920011896075,0.4141414141414142
0.703137059211731,0.4,0.6962920011896075,0.4141414141414142
0.7015730690956116,0.43,0.6962920011896075,0.4141414141414142
0.7005205965042114,0.4,0.6962920011896075,0.4141414141414142
0.7017547464370728,0.39,0.6962920011896075,0.4141414141414142
0.7013582897186279,0.395,0.6962920011896075,0.4141414141414142
0.7002973747253418,0.395,0.6962920011896075,0.4141414141414142
0.7023642897605896,0.375,0.6962920011896075,0.4141414141414142
0.7020987939834594,0.395,0.6962920011896075,0.4141414141414142
0.7014355993270874,0.385,0.6962920011896075,0.4141414141414142
0.701569926738739,0.41500000000000004,0.6962920011896075,0.4141414141414142
