train_loss,train_acc,eval_loss,eval_acc
0.6570415906906127,0.776,0.6518181309555516,0.8080808080808082
0.659042712688446,0.772,0.6518181309555516,0.8080808080808082
0.661927020072937,0.744,0.6518181309555516,0.8080808080808082
0.6572910480499268,0.776,0.6518181309555516,0.8080808080808082
0.6593425960540772,0.78,0.6518181309555516,0.8080808080808082
0.6649108233451844,0.744,0.6518181309555516,0.8080808080808082
0.6619311447143554,0.748,0.6518181309555516,0.8080808080808082
0.6558286895751954,0.8200000000000001,0.6518181309555516,0.8080808080808082
0.658971083164215,0.788,0.6518181309555516,0.8080808080808082
0.6620051918029786,0.768,0.6518181309555516,0.8080808080808082
0.659187066078186,0.776,0.6518181309555516,0.8080808080808082
0.6579931983947754,0.78,0.6518181309555516,0.8080808080808082
0.6613773393630982,0.756,0.6518181309555516,0.8080808080808082
0.663322103023529,0.788,0.6518181309555516,0.8080808080808082
0.6573129420280457,0.764,0.6518181309555516,0.8080808080808082
0.6609806203842163,0.768,0.6518181309555516,0.8080808080808082
0.658951907157898,0.784,0.6518181309555516,0.8080808080808082
0.6598432807922363,0.776,0.6518181309555516,0.8080808080808082
0.6570648918151856,0.772,0.6518181309555516,0.8080808080808082
0.6586028776168823,0.764,0.6518181309555516,0.8080808080808082
0.6612670331001281,0.764,0.6518181309555516,0.8080808080808082
0.6621255884170533,0.792,0.6518181309555516,0.8080808080808082
0.6629287786483765,0.764,0.6518181309555516,0.8080808080808082
0.6610436506271362,0.74,0.6518181309555516,0.8080808080808082
0.6669544248580933,0.748,0.6518181309555516,0.8080808080808082
0.6609846830368042,0.784,0.6518181309555516,0.8080808080808082
0.6621830215454102,0.748,0.6518181309555516,0.8080808080808082
0.6535719594955445,0.8,0.6518181309555516,0.8080808080808082
0.656271517753601,0.796,0.6518181309555516,0.8080808080808082
0.659466420173645,0.768,0.6518181309555516,0.8080808080808082
0.6620465755462647,0.756,0.6518181309555516,0.8080808080808082
0.662824083328247,0.752,0.6518181309555516,0.8080808080808082
0.6635014581680297,0.764,0.6518181309555516,0.8080808080808082
0.6595595078468323,0.772,0.6518181309555516,0.8080808080808082
0.6598224329948426,0.784,0.6518181309555516,0.8080808080808082
0.6593131170272827,0.772,0.6518181309555516,0.8080808080808082
0.6555384764671326,0.772,0.6518181309555516,0.8080808080808082
0.6633003559112549,0.752,0.6518181309555516,0.8080808080808082
0.6608388147354126,0.764,0.6518181309555516,0.8080808080808082
0.6567254877090454,0.788,0.6518181309555516,0.8080808080808082
0.6601750640869141,0.744,0.6518181309555516,0.8080808080808082
0.6580162744522094,0.772,0.6518181309555516,0.8080808080808082
0.6606680517196655,0.78,0.6518181309555516,0.8080808080808082
0.6605785918235779,0.772,0.6518181309555516,0.8080808080808082
0.6620118198394775,0.788,0.6518181309555516,0.8080808080808082
0.659071668624878,0.776,0.6518181309555516,0.8080808080808082
0.661381269454956,0.776,0.6518181309555516,0.8080808080808082
0.6550086951255798,0.788,0.6518181309555516,0.8080808080808082
0.6591973276138305,0.76,0.6518181309555516,0.8080808080808082
0.6544427680969238,0.768,0.6518181309555516,0.8080808080808082
0.6626016006469727,0.76,0.6518181309555516,0.8080808080808082
0.6641160097122193,0.76,0.6518181309555516,0.8080808080808082
0.6609358129501343,0.744,0.6518181309555516,0.8080808080808082
0.6609232597351075,0.78,0.6518181309555516,0.8080808080808082
0.6592225847244263,0.784,0.6518181309555516,0.8080808080808082
0.661850890159607,0.76,0.6518181309555516,0.8080808080808082
0.6583210034370423,0.776,0.6518181309555516,0.8080808080808082
0.6585807156562805,0.78,0.6518181309555516,0.8080808080808082
0.6561554198265076,0.776,0.6518181309555516,0.8080808080808082
0.6603065776824951,0.788,0.6518181309555516,0.8080808080808082
0.6598872013092041,0.768,0.6518181309555516,0.8080808080808082
0.6576848955154418,0.772,0.6518181309555516,0.8080808080808082
0.6582877388000489,0.78,0.6518181309555516,0.8080808080808082
0.662039930343628,0.764,0.6518181309555516,0.8080808080808082
0.6614728488922119,0.752,0.6518181309555516,0.8080808080808082
0.6560461683273315,0.792,0.6518181309555516,0.8080808080808082
0.6598240423202515,0.752,0.6518181309555516,0.8080808080808082
0.6556350088119507,0.764,0.6518181309555516,0.8080808080808082
0.6593444108963012,0.768,0.6518181309555516,0.8080808080808082
0.6650859861373901,0.764,0.6518181309555516,0.8080808080808082
0.6594110102653503,0.752,0.6518181309555516,0.8080808080808082
0.6603440370559692,0.752,0.6518181309555516,0.8080808080808082
0.6607573890686035,0.764,0.6518181309555516,0.8080808080808082
0.6592580080032349,0.78,0.6518181309555516,0.8080808080808082
0.6618122916221618,0.768,0.6518181309555516,0.8080808080808082
0.6633845710754395,0.748,0.6518181309555516,0.8080808080808082
0.65832790517807,0.768,0.6518181309555516,0.8080808080808082
0.6577970376014709,0.8,0.6518181309555516,0.8080808080808082
0.6587884998321534,0.784,0.6518181309555516,0.8080808080808082
0.6615269784927368,0.744,0.6518181309555516,0.8080808080808082
0.6588854742050171,0.78,0.6518181309555516,0.8080808080808082
0.6595495815277099,0.764,0.6518181309555516,0.8080808080808082
0.6616461820602417,0.772,0.6518181309555516,0.8080808080808082
0.6579741516113281,0.784,0.6518181309555516,0.8080808080808082
0.6585063581466675,0.772,0.6518181309555516,0.8080808080808082
0.6594359369277955,0.736,0.6518181309555516,0.8080808080808082
0.6610379133224488,0.752,0.6518181309555516,0.8080808080808082
0.656991108417511,0.8,0.6518181309555516,0.8080808080808082
0.6639269189834595,0.768,0.6518181309555516,0.8080808080808082
0.6592407503128052,0.764,0.6518181309555516,0.8080808080808082
0.6558087434768677,0.756,0.6518181309555516,0.8080808080808082
0.6592915487289429,0.78,0.6518181309555516,0.8080808080808082
0.6624179935455322,0.732,0.6518181309555516,0.8080808080808082
0.6587839612960815,0.768,0.6518181309555516,0.8080808080808082
0.6619713401794434,0.764,0.6518181309555516,0.8080808080808082
0.6570245032310486,0.78,0.6518181309555516,0.8080808080808082
0.6535984330177307,0.788,0.6518181309555516,0.8080808080808082
0.6603622426986694,0.768,0.6518181309555516,0.8080808080808082
0.6576678719520569,0.78,0.6518181309555516,0.8080808080808082
0.660559492111206,0.788,0.6518181309555516,0.8080808080808082
