train_loss,train_acc,eval_loss,eval_acc
1.1855521178245545,0.71,0.6084524170316831,0.8080808080808082
0.8531006896495819,0.72,0.529996684103301,0.8080808080808082
0.5067913341522217,0.78,0.538784182432926,0.8080808080808082
0.5171572625637054,0.79,0.4925052481468278,0.8131313131313131
0.5027078020572663,0.81,0.5034516667476808,0.8131313131313131
0.46666155219078065,0.8200000000000001,0.5028618507915072,0.8181818181818182
0.48214120388031007,0.8,0.4924739424628441,0.8131313131313131
0.5019179797172546,0.8,0.4922003348668416,0.8080808080808082
0.5066095435619354,0.81,0.530788039920306,0.8181818181818182
0.5070067429542542,0.8,0.49863516802739616,0.8030303030303031
0.46081997275352476,0.84,0.49515722436134263,0.8131313131313131
0.5026307511329651,0.8,0.489958922068278,0.8080808080808082
0.4951883339881897,0.79,0.48631521367063424,0.8080808080808082
0.4794974148273468,0.8,0.4889193803373009,0.8131313131313131
0.4408683884143829,0.8200000000000001,0.4938494966487692,0.8131313131313131
0.4363741290569305,0.8,0.49046931242701985,0.8030303030303031
0.5419304776191711,0.77,0.5042791667610708,0.792929292929293
0.4287226164340973,0.8200000000000001,0.5159305647166088,0.8181818181818182
0.4904065930843353,0.81,0.4816280531160759,0.8080808080808082
0.49839350938796995,0.79,0.49054711936700224,0.792929292929293
0.4555442413687706,0.8200000000000001,0.5215871105290423,0.8030303030303031
0.49263299703598024,0.8,0.5076862826491847,0.7777777777777778
0.4592298758029938,0.8200000000000001,0.5275866512698356,0.8030303030303031
0.45458021461963655,0.8300000000000001,0.49960354301664567,0.797979797979798
0.45138379812240603,0.8200000000000001,0.5073409462817992,0.797979797979798
0.45505836129188537,0.79,0.501654296812385,0.7676767676767677
0.4329803371429443,0.8200000000000001,0.5237907448200264,0.8181818181818182
0.43749979496002195,0.8200000000000001,0.5020993547608154,0.792929292929293
0.4606428575515747,0.8,0.5113364840396727,0.7676767676767677
0.4396450433135033,0.81,0.5039702780318983,0.792929292929293
0.4145340842008591,0.8300000000000001,0.5160612566302522,0.7676767676767677
0.40345838367938996,0.8300000000000001,0.5294825169775221,0.7777777777777778
0.42273762106895446,0.81,0.5272280880899141,0.7727272727272728
0.37106507539749145,0.8200000000000001,0.5251589543891676,0.7777777777777778
0.3942647016048431,0.86,0.5310193983593372,0.7575757575757577
0.3897217571735382,0.86,0.5459144967372971,0.7727272727272728
0.40307165145874024,0.8300000000000001,0.539599971939819,0.7777777777777778
0.4509962499141693,0.8200000000000001,0.5227694592692635,0.787878787878788
0.4418466675281525,0.84,0.5609607007166352,0.797979797979798
0.48048754334449767,0.81,0.5252117779519823,0.787878787878788
0.43734050512313843,0.79,0.5244124372198125,0.7777777777777778
0.37450393080711364,0.81,0.5716684042203306,0.787878787878788
0.4197396802902222,0.81,0.514475359459116,0.797979797979798
0.41525135457515716,0.8300000000000001,0.5270760167728771,0.792929292929293
0.44280335307121277,0.78,0.5248676640818818,0.787878787878788
0.4090243947505951,0.8200000000000001,0.5169166007427254,0.7828282828282829
0.3658071202039719,0.8300000000000001,0.547441007814022,0.7676767676767677
